comp_name;acme_code;active;emp_name;country_states;gender_code;gender;marital_status;ethnicity;dt_birthday;dt_hire;dt_resignation;satisfaction_grade;actual_salary
5|ACME Corporation;494;1;Caue Ildelfonso Negrão;5|Portugal|24|Brangança;M;Male;6|MarrieD;7|  Hispanic or LATINO;10/08/1986;30/03/2013;#N/A;5;€ 2.580,00
5|ACME Corporation;495;1;Maria Laura Vaz Lopes;5|Portugal|9|braga;F;Female;8| Separated ;5| white;05/05/1950;27/10/2016;#N/A;4;€ 1.305,00
5|ACME Corporation;496;1;Davi Miguel Carneiro Rossi;5|Portugal|5| Lisboa;M;Male;8| Separated ;6|Black or African American;29/05/1965;28/07/2005;#N/A;5;€ 3.080,00
5|ACME Corporation;497;1;Eliza Leone Gouveia;5|Portugal|24|Brangança;F;Female;8| Separated ;5| white;10/07/1975;29/09/2012;#N/A;5;€ 1.285,00
5|ACME Corporation;498;1;Ana Liz Pedroso Camacho;5|Portugal|15| ÉVORA;F;Female;8| Separated ;5| white;18/06/1960;25/07/2000;#N/A;5;€ 3.000,00
5|ACME Corporation;499;1;Giovanna Ildelfonso Silva;5|Portugal|5| Lisboa;F;Female;9|DIVORCED;5| white;22/10/1962;16/09/2002;#N/A;5;€ 1.205,00
5|ACME Corporation;500;1;Hector Dias Cardozo;5|Portugal|18|Castelo Branco;M;Male;5|single;5| white;17/09/1971;04/06/2009;#N/A;4;€ 3.000,00
5|ACME Corporation;501;1;Kloe sobrenome Negrão;5|Portugal|16|Azores;F;Female;6|MarrieD;5| white;05/03/1972;02/08/2010;#N/A;5;€ 1.205,00
5|ACME Corporation;502;1;Maria Fontana Chaves;5|Portugal|15| ÉVORA;F;Female;8| Separated ;5| white;31/12/1971;31/08/2017;#N/A;5;€ 2.500,00
5|ACME Corporation;503;1;Ana Beatriz Martins Café;5|Portugal|6|PORTO;F;Female;8| Separated ;6|Black or African American;02/02/1952;10/09/2011;#N/A;4;€ 1.205,00
5|ACME Corporation;504;1;Marianna Araújo Luz;5|Portugal|14|Madeira;F;Female;8| Separated ;5| white;21/06/1951;26/12/2009;#N/A;4;€ 3.000,00
5|ACME Corporation;505;1;Isaac Aleluia Pereira;5|Portugal|23|Viana do Castelo;M;Male;9|DIVORCED;7|  Hispanic or LATINO;13/12/1972;29/05/2000;#N/A;5;€ 1.285,00
5|ACME Corporation;506;1;Liz Bispo Moreira;5|Portugal|23|Viana do Castelo;F;Female;5|single;5| white;11/01/1984;17/12/2003;#N/A;5;€ 2.500,00
5|ACME Corporation;507;1;Vinícius sobrenome Sá;5|Portugal|19|Beja;M;Male;5|single;5| white;15/04/1959;08/10/2021;#N/A;4;€ 1.305,00
5|ACME Corporation;508;1;José Francisco de Oliveira Barros;5|Portugal|9|braga;M;Male;5|single;5| white;05/07/1949;12/05/2018;#N/A;4;€ 3.000,00
5|ACME Corporation;509;1;Alessandra Negreiros Conti;5|Portugal|11|Santarém;F;Female;5|single;5| white;03/01/1971;12/05/2012;#N/A;4;€ 1.205,00
5|ACME Corporation;510;1;Eva Pedrosa Moraes;5|Portugal|21|Guarda;F;Female;9|DIVORCED;6|Black or African American;07/02/1951;17/09/2007;#N/A;4;€ 2.580,00
5|ACME Corporation;511;1;Maria Glória Furtado Borba;5|Portugal|9|braga;F;Female;6|MarrieD;5| white;11/03/1975;19/09/2018;#N/A;5;€ 1.385,00
5|ACME Corporation;512;1;João Gabriel Farias Gouveia;5|Portugal|11|Santarém;M;Male;8| Separated ;8|ASIAN;04/09/1973;18/02/2020;#N/A;4;€ 3.000,00
5|ACME Corporation;513;1;Maria Madalena Pereira Nunes;5|Portugal|19|Beja;F;Female;8| Separated ;5| white;18/08/1991;23/12/1999;#N/A;4;€ 1.205,00
5|ACME Corporation;514;1;Íris Alencar Ferreira;5|Portugal|14|Madeira;F;Female;5|single;5| white;06/02/1964;10/05/2020;#N/A;5;€ 3.080,00
5|ACME Corporation;515;1;Michael Teixeira Rodrigues;5|Portugal|13|Coimbra;M;Male;9|DIVORCED;5| white;16/02/1965;16/04/2009;#N/A;5;€ 1.305,00
5|ACME Corporation;516;1;José Farina Brasão;5|Portugal|18|Castelo Branco;M;Male;9|DIVORCED;7|  Hispanic or LATINO;30/12/1975;04/01/2013;#N/A;5;€ 2.500,00
5|ACME Corporation;517;1;Leonardo Café Ramos;5|Portugal|10|Faro;M;Male;9|DIVORCED;6|Black or African American;08/09/1973;20/11/2005;#N/A;4;€ 1.305,00
5|ACME Corporation;518;1;Lorenzo Santoro Dias;5|Portugal|16|Azores;M;Male;8| Separated ;5| white;14/06/1981;14/02/2016;#N/A;5;€ 2.500,00
5|ACME Corporation;519;1;Victor Hugo Romano Brasil;5|Portugal|15| ÉVORA;M;Male;8| Separated ;5| white;12/10/1960;22/11/2019;#N/A;5;€ 1.285,00
5|ACME Corporation;520;1;João Lucas Fontana Farias;5|Portugal|24|Brangança;M;Male;7|Widowed ;5| white;10/06/1987;23/10/2016;#N/A;4;€ 2.500,00
5|ACME Corporation;521;1;Maria Júlia Padrão Anunciação;5|Portugal|13|Coimbra;F;Female;7|Widowed ;5| white;04/02/1983;22/07/2014;#N/A;4;€ 1.205,00
5|ACME Corporation;522;1;Luiz Henrique Lima Alcantara;5|Portugal|15| ÉVORA;M;Male;9|DIVORCED;5| white;19/06/1978;23/08/2010;#N/A;5;€ 3.000,00
5|ACME Corporation;523;1;Lívia Siqueira Tavarez;5|Portugal|19|Beja;F;Female;6|MarrieD;5| white;18/03/1970;02/07/2006;#N/A;4;€ 1.305,00
5|ACME Corporation;524;1;Bernnardo Moraes Barbieri;5|Portugal|24|Brangança;M;Male;6|MarrieD;6|Black or African American;31/05/1949;02/07/2019;#N/A;4;€ 3.000,00
5|ACME Corporation;525;1;Leonardo Giordano Sousa;5|Portugal|16|Azores;M;Male;7|Widowed ;5| white;07/11/1973;16/02/1999;#N/A;5;€ 1.205,00
5|ACME Corporation;526;1;Isadora Albuquerque Fernandes;5|Portugal|5| Lisboa;F;Female;7|Widowed ;5| white;22/09/1967;04/06/2012;#N/A;5;€ 3.080,00
5|ACME Corporation;527;1;Martim Pereira Pellegrini;5|Portugal|16|Azores;M;Male;8| Separated ;7|  Hispanic or LATINO;22/11/1971;21/11/2013;#N/A;5;€ 1.205,00
5|ACME Corporation;528;1;Guilherme Peçanha Leone;5|Portugal|21|Guarda;M;Male;7|Widowed ;5| white;29/11/1965;05/04/2003;#N/A;5;€ 3.000,00
5|ACME Corporation;529;1;Ane Caroline Tavares Borba;5|Portugal|13|Coimbra;F;Female;7|Widowed ;5| white;05/02/1979;19/09/2019;#N/A;4;€ 1.305,00
5|ACME Corporation;530;1;Iara Alves Greco;5|Portugal|10|Faro;F;Female;8| Separated ;5| white;28/04/1987;05/04/2022;#N/A;5;€ 3.080,00
5|ACME Corporation;531;1;Catarina Abranches Rossi;5|Portugal|7| Setúbal ;F;Female;8| Separated ;8|ASIAN;04/05/1953;03/08/1999;#N/A;4;€ 1.305,00
5|ACME Corporation;532;1;Maria Helena Fontana Moreira;5|Portugal|19|Beja;F;Female;8| Separated ;5| white;19/06/1959;07/07/2004;#N/A;5;€ 3.000,00
5|ACME Corporation;533;1;Maria Laura Figo Machado;5|Portugal|23|Viana do Castelo;F;Female;5|single;5| white;07/07/1981;18/11/2017;#N/A;4;€ 1.205,00
5|ACME Corporation;534;1;Cristóvão Mendes Longo;5|Portugal|7| Setúbal ;M;Male;6|MarrieD;5| white;26/08/1983;06/08/2022;#N/A;4;€ 2.500,00
5|ACME Corporation;535;1;Luiza Coelho Gomes;5|Portugal|9|braga;F;Female;5|single;5| white;04/10/1973;01/07/2005;#N/A;5;€ 1.205,00
5|ACME Corporation;536;1;Davi Lucca Luz Alencar;5|Portugal|20|Portalegre;M;Male;8| Separated ;5| white;25/08/1967;23/11/2003;#N/A;4;€ 3.080,00
5|ACME Corporation;537;1;Maria Glória Costatini Carneiro;5|Portugal|10|Faro;F;Female;6|MarrieD;5| white;27/05/1988;11/09/2004;#N/A;4;€ 1.285,00
5|ACME Corporation;538;1;Alícia Melo Soares;5|Portugal|16|Azores;F;Female;5|single;7|  Hispanic or LATINO;13/08/1963;13/02/2000;#N/A;5;€ 3.080,00
5|ACME Corporation;539;1;Pietro Luz Battaglia;5|Portugal|17|Viseu;M;Male;7|Widowed ;5| white;20/12/1957;26/07/2018;#N/A;5;€ 1.305,00
5|ACME Corporation;540;1;Lavínia Nunes Mendes;5|Portugal|9|braga;F;Female;8| Separated ;5| white;14/11/1949;07/05/2002;#N/A;4;€ 2.500,00
5|ACME Corporation;541;1;Maria Alice Reis Amor;5|Portugal|14|Madeira;F;Female;6|MarrieD;5| white;20/02/1968;23/09/2010;#N/A;4;€ 1.305,00
5|ACME Corporation;542;1;Catarina Mariani Caminha;5|Portugal|24|Brangança;F;Female;9|DIVORCED;5| white;30/11/1951;13/09/2018;#N/A;5;€ 2.580,00
5|ACME Corporation;543;1;Eduardo Rangel Pimentel;5|Portugal|9|braga;M;Male;8| Separated ;5| white;02/10/1955;08/05/2011;#N/A;5;€ 1.205,00
5|ACME Corporation;544;1;José Caruso Longo;5|Portugal|7| Setúbal ;M;Male;7|Widowed ;5| white;13/07/1961;23/04/2009;#N/A;5;€ 3.000,00
5|ACME Corporation;545;1;Benício Aguiar Aleluia;5|Portugal|11|Santarém;M;Male;7|Widowed ;6|Black or African American;16/11/1952;08/06/2017;#N/A;5;€ 1.205,00
5|ACME Corporation;546;1;Louise Melo Barreto;5|Portugal|6|PORTO;F;Female;6|MarrieD;5| white;30/01/1973;30/07/2016;#N/A;4;€ 2.580,00
5|ACME Corporation;547;1;Katerine Malafaia Botelho;5|Portugal|18|Castelo Branco;F;Female;9|DIVORCED;5| white;06/11/1963;16/01/2001;#N/A;5;€ 1.305,00
5|ACME Corporation;548;1;Caroline Rizzo Alvaregna;5|Portugal|23|Viana do Castelo;F;Female;9|DIVORCED;5| white;28/08/1985;23/06/2012;#N/A;4;€ 2.580,00
5|ACME Corporation;549;1;Laís Rocha Pellegrini;5|Portugal|19|Beja;F;Female;7|Widowed ;7|  Hispanic or LATINO;18/10/1981;20/06/2012;#N/A;4;€ 1.285,00
5|ACME Corporation;550;1;Martin Borba Greco;5|Portugal|18|Castelo Branco;M;Male;7|Widowed ;8|ASIAN;22/04/1959;09/10/2016;#N/A;4;€ 2.500,00
5|ACME Corporation;551;1;Malco Rizzo Anjos;5|Portugal|10|Faro;M;Male;6|MarrieD;5| white;24/08/1970;28/02/2000;#N/A;4;€ 1.385,00
5|ACME Corporation;552;1;Liz Bactista Batista;5|Portugal|22|Vila Real;F;Female;6|MarrieD;6|Black or African American;12/09/1957;12/01/2015;#N/A;5;€ 2.500,00
5|ACME Corporation;553;1;Brenda Bispo Leite;5|Portugal|15| ÉVORA;F;Female;9|DIVORCED;5| white;04/09/1978;11/03/2016;#N/A;5;€ 1.205,00
5|ACME Corporation;554;0;Enzo Conti Brasil;5|Portugal|20|Portalegre;M;Male;5|single;5| white;29/02/1964;15/08/2007;06/02/2017;1;€ 2.500,00
5|ACME Corporation;555;1;Pedro Miguel Alvaregna Silva;5|Portugal|16|Azores;M;Male;6|MarrieD;5| white;12/09/1987;23/07/2014;#N/A;5;€ 1.305,00
5|ACME Corporation;556;1;Aline Santacruz Rinaldi;5|Portugal|24|Brangança;F;Female;7|Widowed ;5| white;28/11/1985;12/12/2003;#N/A;5;€ 3.080,00
5|ACME Corporation;557;1;Álvaro Nunes Leite;5|Portugal|17|Viseu;M;Male;8| Separated ;5| white;15/01/1977;19/01/2012;#N/A;5;€ 1.305,00
5|ACME Corporation;558;1;Davi Lucca Furtado Santana;5|Portugal|24|Brangança;M;Male;9|DIVORCED;5| white;26/01/1975;31/08/2021;#N/A;5;€ 3.000,00
5|ACME Corporation;559;1;Enzo Gabriel Leite Martins;5|Portugal|11|Santarém;M;Male;7|Widowed ;6|Black or African American;06/06/1974;23/04/2001;#N/A;4;€ 1.305,00
5|ACME Corporation;560;1;Caleb Barros Lima;5|Portugal|12|Leiria;M;Male;6|MarrieD;7|  Hispanic or LATINO;18/08/1958;19/06/2021;#N/A;5;€ 3.080,00
5|ACME Corporation;561;1;Cloe Mariani Vaz;5|Portugal|20|Portalegre;F;Female;8| Separated ;5| white;08/07/1970;06/05/2005;#N/A;5;€ 1.285,00
5|ACME Corporation;562;1;Vitória Pereira Greco;5|Portugal|11|Santarém;F;Female;7|Widowed ;5| white;01/04/1970;06/06/2010;#N/A;4;€ 2.580,00
5|ACME Corporation;563;1;Maria Helena Serra Malafaia;5|Portugal|23|Viana do Castelo;F;Female;8| Separated ;5| white;12/06/1958;11/08/2018;#N/A;5;€ 1.205,00
5|ACME Corporation;564;1;Adelaide Bispo Testa;5|Portugal|11|Santarém;F;Female;6|MarrieD;5| white;29/07/1971;23/05/1999;#N/A;5;€ 3.000,00
5|ACME Corporation;565;1;Henrico Asvilla Leitão;5|Portugal|9|braga;M;Male;7|Widowed ;5| white;27/06/1959;23/05/2017;#N/A;5;€ 1.205,00
5|ACME Corporation;566;1;Henrico Caminha Amor;5|Portugal|7| Setúbal ;M;Male;7|Widowed ;6|Black or African American;25/08/1987;07/03/2001;#N/A;5;€ 3.000,00
5|ACME Corporation;567;1;Maria Clara Rocha Gallo;5|Portugal|10|Faro;F;Female;6|MarrieD;5| white;05/02/1956;08/12/2019;#N/A;5;€ 1.205,00
5|ACME Corporation;568;1;Oliver Barboza Junqueira;5|Portugal|24|Brangança;M;Male;7|Widowed ;5| white;14/02/1972;25/10/2014;#N/A;5;€ 3.000,00
5|ACME Corporation;569;1;Ana Marino Saragoça;5|Portugal|22|Vila Real;F;Female;9|DIVORCED;8|ASIAN;01/05/1955;06/07/2022;#N/A;4;€ 1.305,00
5|ACME Corporation;570;1;Maria Fernanda Bianchi Fontana;5|Portugal|21|Guarda;F;Female;8| Separated ;5| white;10/04/1963;22/08/2016;#N/A;5;€ 3.000,00
5|ACME Corporation;571;1;Caroline Santacruz Luz;5|Portugal|19|Beja;F;Female;6|MarrieD;7|  Hispanic or LATINO;04/10/1988;19/10/2012;#N/A;4;€ 1.385,00
5|ACME Corporation;572;1;Isabella Ferreira Reis;5|Portugal|6|PORTO;F;Female;5|single;5| white;04/03/1985;10/07/2008;#N/A;4;€ 3.000,00
5|ACME Corporation;573;1;Giovana Duarte Alencar;5|Portugal|6|PORTO;F;Female;5|single;6|Black or African American;28/10/1976;09/12/2018;#N/A;5;€ 1.205,00
5|ACME Corporation;574;1;Pedro Miguel Siqueira Cunha;5|Portugal|5| Lisboa;M;Male;9|DIVORCED;5| white;10/10/1950;10/04/2017;#N/A;4;€ 3.000,00
5|ACME Corporation;575;1;Davi Luiz Tavarez Mariani;5|Portugal|16|Azores;M;Male;9|DIVORCED;5| white;21/03/1991;18/11/2005;#N/A;4;€ 1.385,00
5|ACME Corporation;576;1;Isa Souza Pedroso;5|Portugal|10|Faro;F;Female;6|MarrieD;5| white;24/06/1953;26/08/2009;#N/A;5;€ 3.000,00
5|ACME Corporation;577;1;Sophie Salvador Evangelista;5|Portugal|6|PORTO;F;Female;5|single;5| white;05/10/1968;20/03/2022;#N/A;4;€ 1.285,00
5|ACME Corporation;578;1;João Miguel Freitas Ribeiro;5|Portugal|14|Madeira;M;Male;6|MarrieD;5| white;07/11/1951;14/02/2013;#N/A;5;€ 2.580,00
5|ACME Corporation;579;1;Luna Russo Barroso;5|Portugal|13|Coimbra;F;Female;8| Separated ;5| white;10/02/1982;19/09/2016;#N/A;4;€ 1.305,00
5|ACME Corporation;580;1;Alexandre Barboza Silva;5|Portugal|5| Lisboa;M;Male;7|Widowed ;6|Black or African American;08/04/1956;13/11/1999;#N/A;5;€ 2.580,00
5|ACME Corporation;581;1;Marcelo Trindade Almeida;5|Portugal|12|Leiria;M;Male;8| Separated ;5| white;18/04/1975;06/12/2005;#N/A;4;€ 1.385,00
5|ACME Corporation;582;1;Luana Noronha Sá;5|Portugal|20|Portalegre;F;Female;8| Separated ;7|  Hispanic or LATINO;25/09/1955;03/04/2000;#N/A;4;€ 3.000,00
5|ACME Corporation;583;1;João Victor Farias Ferrari;5|Portugal|11|Santarém;M;Male;7|Widowed ;5| white;27/01/1992;19/11/2005;#N/A;4;€ 1.205,00
5|ACME Corporation;584;1;Bárbara Gouveia Gallo;5|Portugal|13|Coimbra;F;Female;5|single;5| white;11/11/1955;06/03/2013;#N/A;5;€ 3.000,00
5|ACME Corporation;585;1;Miguel Sacramento Santos;5|Portugal|10|Faro;M;Male;6|MarrieD;5| white;18/02/1975;16/06/2003;#N/A;5;€ 1.285,00
5|ACME Corporation;586;1;Pedro Henrique Ramos Silva;5|Portugal|21|Guarda;M;Male;8| Separated ;5| white;19/11/1978;17/08/2022;#N/A;5;€ 3.080,00
5|ACME Corporation;587;1;Davi Miguel Leite Araújo;5|Portugal|12|Leiria;M;Male;5|single;6|Black or African American;29/08/1957;02/01/2021;#N/A;4;€ 1.305,00
5|ACME Corporation;588;1;Claudia Alvim Monti;5|Portugal|10|Faro;F;Female;5|single;8|ASIAN;09/10/1981;18/07/2002;#N/A;5;€ 2.500,00
5|ACME Corporation;589;1;Byanca Simões Faria;5|Portugal|16|Azores;F;Female;8| Separated ;5| white;23/11/1961;15/03/2007;#N/A;5;€ 1.285,00
5|ACME Corporation;590;1;Júlia Siqueira Anjos;5|Portugal|21|Guarda;F;Female;5|single;5| white;10/02/1958;06/03/2014;#N/A;5;€ 2.580,00
5|ACME Corporation;591;1;Mateus Medeiros Cardoso;5|Portugal|5| Lisboa;M;Male;8| Separated ;5| white;19/06/1978;22/10/2013;#N/A;5;€ 1.205,00
5|ACME Corporation;592;1;Otávio Longo de Oliveira;5|Portugal|14|Madeira;M;Male;5|single;5| white;24/12/1948;14/04/2009;#N/A;4;€ 3.000,00
5|ACME Corporation;593;1;Isys Ferrara Monteiro;5|Portugal|11|Santarém;F;Female;9|DIVORCED;7|  Hispanic or LATINO;12/01/1986;14/06/2003;#N/A;5;€ 1.205,00
5|ACME Corporation;594;1;Fellipe Teixeira Marino;5|Portugal|21|Guarda;M;Male;8| Separated ;6|Black or African American;11/10/1984;18/09/2012;#N/A;4;€ 2.580,00
5|ACME Corporation;595;1;Flávio Mendes Camões;5|Portugal|6|PORTO;M;Male;9|DIVORCED;5| white;29/01/1986;03/04/2017;#N/A;4;€ 1.205,00
5|ACME Corporation;596;1;Maria Flor Bandeira Negreiros;5|Portugal|18|Castelo Branco;F;Female;8| Separated ;5| white;26/02/1957;03/09/2016;#N/A;5;€ 2.580,00
5|ACME Corporation;597;1;Isabely Negreiros Machado;5|Portugal|15| ÉVORA;F;Female;5|single;5| white;24/11/1965;22/01/2002;#N/A;4;€ 1.305,00
5|ACME Corporation;598;1;Miguelito Nascimento Costatini;5|Portugal|17|Viseu;M;Male;9|DIVORCED;5| white;15/11/1950;28/06/2008;#N/A;4;€ 3.000,00
5|ACME Corporation;599;1;Abigail Martini Bispo;5|Portugal|16|Azores;F;Female;9|DIVORCED;5| white;06/05/1979;14/11/2014;#N/A;4;€ 1.205,00
5|ACME Corporation;600;1;Fernando Manuel Siqueira Pasquim;5|Portugal|12|Leiria;M;Male;9|DIVORCED;5| white;20/08/1977;13/05/2017;#N/A;5;€ 3.000,00
5|ACME Corporation;601;1;Eduardo Souza Alves;5|Portugal|20|Portalegre;M;Male;9|DIVORCED;6|Black or African American;22/11/1989;18/10/2003;#N/A;5;€ 1.205,00
5|ACME Corporation;602;1;Liz Nascimento Aragão;5|Portugal|20|Portalegre;F;Female;7|Widowed ;5| white;02/10/1981;24/11/2006;#N/A;4;€ 2.500,00
5|ACME Corporation;603;1;Wilian Barbieri Miranda;5|Portugal|24|Brangança;M;Male;7|Widowed ;5| white;21/12/1967;16/10/1999;#N/A;5;€ 1.285,00
5|ACME Corporation;604;1;Felipe Nascimento Barboza;5|Portugal|15| ÉVORA;M;Male;7|Widowed ;7|  Hispanic or LATINO;17/08/1973;16/04/2000;#N/A;4;€ 3.000,00
5|ACME Corporation;605;1;Byatriz Fernandes Resende;5|Portugal|18|Castelo Branco;F;Female;6|MarrieD;5| white;12/07/1951;15/10/2006;#N/A;5;€ 1.205,00
5|ACME Corporation;606;1;Rachel Poeta Camargo;5|Portugal|13|Coimbra;F;Female;7|Widowed ;5| white;31/05/1979;05/07/2011;#N/A;4;€ 3.000,00
5|ACME Corporation;607;1;Deborah Caruso Mello;5|Portugal|22|Vila Real;F;Female;8| Separated ;8|ASIAN;20/06/1989;07/06/2016;#N/A;4;€ 1.205,00
5|ACME Corporation;608;1;Maitê Mariani Sousa;5|Portugal|22|Vila Real;F;Female;9|DIVORCED;6|Black or African American;15/08/1980;05/01/2009;#N/A;4;€ 3.080,00
5|ACME Corporation;609;1;Lara Mello Medeiros;5|Portugal|20|Portalegre;F;Female;6|MarrieD;5| white;19/01/1974;30/09/2021;#N/A;4;€ 1.305,00
5|ACME Corporation;610;1;Caleb Pimenta Vaz;5|Portugal|20|Portalegre;M;Male;9|DIVORCED;5| white;17/01/1968;20/07/2005;#N/A;4;€ 2.500,00
5|ACME Corporation;611;1;André Fontana Colombo;5|Portugal|5| Lisboa;M;Male;9|DIVORCED;5| white;24/11/1973;19/07/2003;#N/A;5;€ 1.385,00
5|ACME Corporation;612;1;Adélia Farias Alcantara;5|Portugal|24|Brangança;F;Female;7|Widowed ;5| white;06/09/1964;10/01/2002;#N/A;5;€ 3.000,00
5|ACME Corporation;613;1;Maya Costa Santos;5|Portugal|21|Guarda;F;Female;9|DIVORCED;5| white;30/03/1985;01/07/2001;#N/A;5;€ 1.305,00
5|ACME Corporation;614;1;Marina Figo Melo;5|Portugal|9|braga;F;Female;9|DIVORCED;5| white;09/07/1968;17/10/2006;#N/A;4;€ 3.000,00
5|ACME Corporation;615;1;Breno Pedrosa Sousa;5|Portugal|11|Santarém;M;Male;6|MarrieD;7|  Hispanic or LATINO;29/11/1958;29/03/2004;#N/A;5;€ 1.305,00
5|ACME Corporation;616;1;Ângelo Tavarez Marino;5|Portugal|11|Santarém;M;Male;5|single;5| white;14/09/1982;30/04/2011;#N/A;5;€ 2.500,00
5|ACME Corporation;617;1;José Heleno sobrenome Dias;5|Portugal|20|Portalegre;M;Male;8| Separated ;5| white;09/02/1979;29/09/2012;#N/A;4;€ 1.205,00
5|ACME Corporation;618;1;Pedro Henrique Alvarenga Oliveira;5|Portugal|13|Coimbra;M;Male;6|MarrieD;5| white;20/08/1958;04/10/2008;#N/A;4;€ 3.080,00
5|ACME Corporation;619;1;Marianna Carvalho Pinto;5|Portugal|14|Madeira;F;Female;5|single;5| white;15/10/1954;02/09/2008;#N/A;5;€ 1.285,00
5|ACME Corporation;620;1;Aurora Santana Bermudes;5|Portugal|12|Leiria;F;Female;5|single;5| white;04/10/1956;13/01/2010;#N/A;5;€ 3.000,00
5|ACME Corporation;621;1;Kauê Costa Trindade;5|Portugal|15| ÉVORA;M;Male;5|single;5| white;20/04/1992;23/05/2020;#N/A;4;€ 1.205,00
5|ACME Corporation;622;1;Kauê Faro Botelho;5|Portugal|12|Leiria;M;Male;7|Widowed ;6|Black or African American;11/09/1957;23/02/2007;#N/A;4;€ 2.500,00
5|ACME Corporation;623;1;Manuel Santos Café;5|Portugal|11|Santarém;M;Male;9|DIVORCED;5| white;03/04/1967;10/05/2004;#N/A;4;€ 1.305,00
5|ACME Corporation;624;1;Isa Rodrigues Ferrari;5|Portugal|18|Castelo Branco;F;Female;5|single;5| white;09/02/1963;25/01/2006;#N/A;4;€ 3.080,00
5|ACME Corporation;625;1;Maria Fernanda Aragão Pedrosa;5|Portugal|14|Madeira;F;Female;7|Widowed ;5| white;08/06/1986;26/01/2017;#N/A;4;€ 1.205,00
5|ACME Corporation;626;1;Alícia Souza Paulista;5|Portugal|23|Viana do Castelo;F;Female;8| Separated ;8|ASIAN;26/10/1977;05/01/2003;#N/A;4;€ 2.500,00
5|ACME Corporation;627;1;Enzo Gabriel Lombardi Rizzo;5|Portugal|22|Vila Real;M;Male;9|DIVORCED;5| white;06/04/1983;15/09/2007;#N/A;4;€ 1.305,00
5|ACME Corporation;628;1;Letícia Campos Martins;5|Portugal|22|Vila Real;F;Female;5|single;5| white;16/11/1974;21/09/2020;#N/A;4;€ 2.580,00
5|ACME Corporation;629;1;Kloe Bactista Aguiar;5|Portugal|22|Vila Real;F;Female;7|Widowed ;6|Black or African American;23/12/1987;12/12/2004;#N/A;5;€ 1.305,00
5|ACME Corporation;630;1;Laís Gonçalves Miranda;5|Portugal|6|PORTO;F;Female;7|Widowed ;5| white;03/02/1977;12/02/2012;#N/A;5;€ 3.000,00
5|ACME Corporation;631;1;Luccas Andrade Silva;5|Portugal|20|Portalegre;M;Male;8| Separated ;5| white;11/07/1956;23/01/2007;#N/A;5;€ 1.385,00
5|ACME Corporation;632;1;Brenda Rossi de Oliveira;5|Portugal|15| ÉVORA;F;Female;7|Widowed ;5| white;12/05/1953;19/10/2005;#N/A;5;€ 2.580,00
5|ACME Corporation;633;1;Luanna Simões Almeida;5|Portugal|5| Lisboa;F;Female;7|Widowed ;5| white;20/11/1947;14/10/2017;#N/A;5;€ 1.385,00
5|ACME Corporation;634;1;Larissa Galli Morais;5|Portugal|10|Faro;F;Female;6|MarrieD;5| white;22/03/1964;14/04/2001;#N/A;5;€ 2.500,00
5|ACME Corporation;635;1;Valentina Barboza Rangel;5|Portugal|6|PORTO;F;Female;8| Separated ;5| white;15/11/1990;30/03/2017;#N/A;4;€ 1.205,00
5|ACME Corporation;636;1;Lorenna Aragão Albuquerque;5|Portugal|16|Azores;F;Female;7|Widowed ;6|Black or African American;14/01/1972;01/08/2004;#N/A;4;€ 2.580,00
5|ACME Corporation;637;1;Ane Caroline Carneiro Romano;5|Portugal|5| Lisboa;F;Female;6|MarrieD;7|  Hispanic or LATINO;27/04/1977;19/02/2008;#N/A;5;€ 1.305,00
5|ACME Corporation;638;1;Valentina Luz de Oliveira;5|Portugal|23|Viana do Castelo;F;Female;6|MarrieD;5| white;16/05/1965;31/10/2009;#N/A;5;€ 2.580,00
5|ACME Corporation;639;1;Bárbara Barbosa Mello;5|Portugal|23|Viana do Castelo;F;Female;8| Separated ;5| white;17/12/1977;03/06/2014;#N/A;4;€ 1.305,00
5|ACME Corporation;640;1;Benício Alvim Santana;5|Portugal|9|braga;M;Male;7|Widowed ;5| white;13/08/1986;16/05/2009;#N/A;4;€ 2.500,00
5|ACME Corporation;641;1;Raquel Sousa Farina;5|Portugal|16|Azores;F;Female;8| Separated ;5| white;18/06/1981;21/03/2018;#N/A;5;€ 1.285,00
5|ACME Corporation;642;1;João Victor Barros Almeida;5|Portugal|9|braga;M;Male;6|MarrieD;5| white;28/08/1972;15/05/2009;#N/A;5;€ 3.080,00
5|ACME Corporation;643;1;Luiz Otávio Serra Ferrão;5|Portugal|21|Guarda;M;Male;5|single;6|Black or African American;11/09/1973;20/03/2017;#N/A;5;€ 1.205,00
5|ACME Corporation;644;1;Gustavo Pinto Bermudes;5|Portugal|22|Vila Real;M;Male;9|DIVORCED;5| white;04/01/1963;10/02/2001;#N/A;5;€ 3.000,00
5|ACME Corporation;645;1;Lorenzo Augusto Leone Mendes;5|Portugal|5| Lisboa;M;Male;7|Widowed ;8|ASIAN;28/01/1965;04/01/1999;#N/A;4;€ 1.285,00
5|ACME Corporation;646;1;Bernardo Barroso Gonçalves;5|Portugal|24|Brangança;M;Male;6|MarrieD;5| white;19/09/1985;04/05/2014;#N/A;4;€ 2.500,00
5|ACME Corporation;647;1;Lavignia Barbieri de Oliveira;5|Portugal|12|Leiria;F;Female;5|single;5| white;02/09/1985;20/08/1999;#N/A;4;€ 1.305,00
